player_name,placement,has_killacure24,has_clayschubiner,has_MarkMadness,has_socom1880,has_Rook,has_Arturias13,has_Chieffelix47,kills,kdRatio,score,timePlayed,headshots,executions,assists,percentTimeMoving,longestStreak,scorePerMinute,damageDone,distanceTraveled,deaths,damageTaken,damageDonePerMinute,medalXp,objectiveTeamWiped,objectiveLastStandKill,matchXp,scoreXp,totalXp,challengeXp,objectiveDestroyedVehicleMedium,teamSurvivalTime,objectiveBrDownEnemyCircle3,objectiveBrDownEnemyCircle1,objectiveBrMissionPickupTablet,bonusXp,objectiveReviver,objectiveBrKioskBuy,objectiveBrDownEnemyCircle6,gulagDeaths,gulagKills,objectiveBrCacheOpen,miscXp,team_size,match_id,match_timestamp,match_unix_timestamp,match_modeId,match_mapId,match_duration,match_playerCount,match_teamCount,match_mapName
Chieffelix47,86,0,0,0,0,0,0,1,1.0,0.5,250.0,485.0,1.0,0.0,0.0,86.585365,1.0,30.92783505154639,364.0,256678.88,2.0,283.0,45.03092783505154,55.0,,,0.0,10602.0,10657.0,0.0,,384864.0,,,,0.0,,,,0.0,1.0,,0.0,1,16361690577203921596,2020-03-21T23:58:06+00:00,1584835086.0,br_87,mp_donetsk,1531.0,148,148,Verdansk
Chieffelix47,9,0,1,0,1,0,1,1,1.0,0.3333333333333333,3050.0,1433.0,0.0,0.0,0.0,72.118965,1.0,127.70411723656665,859.0,419907.44,3.0,645.0,35.966503838101886,,,,,,,,,,,,,,,,,,,,,4,14436132442776478277,2020-06-08T05:41:56+00:00,1591594916.0,br_89,mp_donetsk2,1617.0,151,39,Verdansk
Arturias13,9,0,1,0,1,0,1,1,1.0,0.5,2975.0,1434.0,1.0,0.0,0.0,82.89963,3.0,124.47698744769875,1243.0,444062.72,2.0,768.0,52.00836820083682,,,,,,,,,,,,,,,,,,,,,4,14436132442776478277,2020-06-08T05:41:56+00:00,1591594916.0,br_89,mp_donetsk2,1617.0,151,39,Verdansk
clayschubiner,9,0,1,0,1,0,1,1,3.0,3.0,6725.0,1434.0,0.0,0.0,0.0,91.449814,3.0,281.3807531380753,1288.0,430395.22,1.0,809.0,53.89121338912134,,,,,,,,,,,,,,,,,,,,,4,14436132442776478277,2020-06-08T05:41:56+00:00,1591594916.0,br_89,mp_donetsk2,1617.0,151,39,Verdansk
socom1880,9,0,1,0,1,0,1,1,6.0,6.0,6650.0,1434.0,1.0,0.0,0.0,93.30855,4.0,278.2426778242678,2389.0,412245.4,1.0,278.0,99.95815899581591,20.0,1.0,3.0,11067.0,11500.0,23201.0,0.0,,1336416.0,2.0,4.0,6.0,0.0,3.0,3.0,,0.0,0.0,7.0,0.0,4,14436132442776478277,2020-06-08T05:41:56+00:00,1591594916.0,br_89,mp_donetsk2,1617.0,151,39,Verdansk
socom1880,31,0,0,0,1,0,0,0,5.0,0.625,1375.0,679.0,1.0,0.0,0.0,64.32247,5.0,121.5022091310751,2465.0,350774.0,8.0,800.0,217.82032400589102,390.0,,5.0,0.0,1475.0,1865.0,0.0,,,,,,0.0,,,,,,,0.0,1,3529294249317855849,2020-06-06T19:00:13+00:00,1591470013.0,br_dmz_76,mp_donetsk2,1218.0,97,38,Verdansk
Arturias13,11,0,0,0,1,0,1,0,1.0,0.5,3175.0,1323.0,0.0,0.0,0.0,94.02744,1.0,143.99092970521542,1020.0,374816.44,2.0,357.0,46.25850340136054,,,,,,,,,,,,,,,,,,,,,2,6448575408183566300,2020-06-06T07:36:44+00:00,1591429004.0,br_88,mp_donetsk2,1590.0,150,76,Verdansk
socom1880,11,0,0,0,1,0,1,0,3.0,1.5,5100.0,1323.0,1.0,0.0,0.0,90.79903,3.0,231.29251700680274,1345.0,343002.97,2.0,483.0,60.997732426303855,55.0,,2.0,11007.0,7800.0,19023.0,0.0,,1223328.0,1.0,2.0,3.0,0.0,1.0,2.0,,0.0,1.0,8.0,0.0,2,6448575408183566300,2020-06-06T07:36:44+00:00,1591429004.0,br_88,mp_donetsk2,1590.0,150,76,Verdansk
socom1880,26,0,0,0,1,0,0,0,6.0,0.75,1925.0,651.0,3.0,0.0,0.0,91.93246,6.0,177.4193548387097,2587.0,299828.34,8.0,780.0,238.43317972350232,585.0,1.0,5.0,5593.0,2025.0,8203.0,0.0,,,,,,0.0,,,,,,1.0,0.0,1,4332692844076877670,2020-06-06T05:04:43+00:00,1591419883.0,br_dmz_76,mp_donetsk2,548.0,95,29,Verdansk
socom1880,29,0,0,0,1,0,0,0,21.0,1.05,7175.0,1684.0,2.0,0.0,0.0,90.64702,20.0,255.64133016627076,7020.0,504703.66,20.0,2506.0,250.1187648456057,2585.0,9.0,12.0,16302.0,11991.0,30878.0,0.0,1.0,,,,,0.0,,,,,,,0.0,1,13891443480092647854,2020-06-05T21:21:25+00:00,1591392085.0,br_dmz_76,mp_donetsk2,1583.0,100,40,Verdansk
socom1880,18,0,0,0,1,0,0,0,8.0,0.6666666666666666,2850.0,998.0,1.0,0.0,0.0,85.570465,10.0,171.34268537074146,4179.0,370404.28,12.0,1409.0,251.24248496993988,1175.0,,10.0,9354.0,2850.0,13379.0,0.0,,,,,,0.0,,,,,,1.0,0.0,1,17521312062918319385,2020-06-05T19:43:13+00:00,1591386193.0,br_dmz_76,mp_donetsk2,912.0,99,42,Verdansk
socom1880,31,0,0,0,1,0,0,0,16.0,1.3333333333333333,6150.0,1415.0,4.0,0.0,0.0,83.26968,17.0,260.7773851590106,6017.0,349009.47,12.0,1482.0,255.13780918727917,1670.0,7.0,10.0,13677.0,6787.0,22134.0,0.0,1.0,,,,,0.0,,,,,,2.0,0.0,1,9312902732245854747,2020-06-04T18:30:05+00:00,1591295405.0,br_dmz_76,mp_donetsk2,1330.0,100,46,Verdansk
killacure24,4,1,0,0,1,0,0,0,4.0,2.0,6200.0,1643.0,2.0,0.0,0.0,82.14286,3.0,226.41509433962264,1244.0,552794.1,2.0,607.0,45.429093122337186,75.0,1.0,2.0,12497.0,11590.0,24269.0,0.0,,1433232.0,,3.0,5.0,0.0,,3.0,,0.0,1.0,3.0,0.0,2,17074332809732529598,2020-06-04T06:56:54+00:00,1591253814.0,br_88,mp_donetsk2,1597.0,150,78,Verdansk
socom1880,4,1,0,0,1,0,0,0,3.0,3.0,4325.0,1643.0,0.0,0.0,0.0,81.49351,3.0,157.94278758368836,571.0,437668.6,1.0,294.0,20.852099817407183,10.0,2.0,1.0,12497.0,9715.0,22449.0,0.0,,1433232.0,,2.0,5.0,0.0,1.0,2.0,,0.0,0.0,6.0,0.0,2,17074332809732529598,2020-06-04T06:56:54+00:00,1591253814.0,br_88,mp_donetsk2,1597.0,150,78,Verdansk
killacure24,44,1,0,0,1,0,0,0,2.0,1.0,3225.0,734.0,0.0,0.0,0.0,96.183205,1.0,263.6239782016349,633.0,665613.44,2.0,342.0,51.74386920980927,55.0,,,5723.0,4625.0,10453.0,0.0,,656160.0,,1.0,3.0,0.0,,1.0,,0.0,1.0,5.0,0.0,2,11443482817600961308,2020-06-04T06:43:26+00:00,1591253006.0,br_88,mp_donetsk2,1597.0,149,76,Verdansk
socom1880,44,1,0,0,1,0,0,0,1.0,0.5,1275.0,734.0,0.0,0.0,0.0,98.47328,2.0,104.22343324250681,531.0,532162.5,2.0,384.0,43.40599455040872,20.0,1.0,1.0,5723.0,2675.0,8527.0,0.0,,656160.0,,1.0,3.0,0.0,,,,1.0,0.0,2.0,0.0,2,11443482817600961308,2020-06-04T06:43:26+00:00,1591253006.0,br_88,mp_donetsk2,1597.0,149,76,Verdansk
killacure24,37,1,0,0,1,0,0,0,3.0,1.5,1775.0,651.0,0.0,0.0,0.0,89.87784,2.0,163.59447004608293,724.0,454217.66,2.0,212.0,66.72811059907835,10.0,1.0,1.0,5851.0,5825.0,11736.0,0.0,,565920.0,,2.0,4.0,0.0,,,,0.0,1.0,3.0,0.0,2,3484881863146907062,2020-06-04T06:31:21+00:00,1591252281.0,br_88,mp_donetsk2,1628.0,147,75,Verdansk
socom1880,37,1,0,0,1,0,0,0,0.0,0.0,2700.0,650.0,0.0,0.0,0.0,82.02443,0.0,249.23076923076925,98.0,295265.16,2.0,300.0,9.046153846153846,45.0,,,5851.0,6750.0,12646.0,0.0,,565920.0,,,4.0,0.0,,1.0,,1.0,0.0,2.0,0.0,2,3484881863146907062,2020-06-04T06:31:21+00:00,1591252281.0,br_88,mp_donetsk2,1628.0,147,75,Verdansk
socom1880,32,0,0,0,1,0,0,0,13.0,0.7222222222222222,5400.0,1561.0,4.0,0.0,0.0,84.18194,15.0,207.55925688661114,5725.0,446903.78,18.0,1952.0,220.05124919923128,1660.0,7.0,10.0,15385.0,5400.0,22445.0,0.0,,,,,,0.0,,,,,,,0.0,1,4700499027467757228,2020-06-03T19:21:27+00:00,1591212087.0,br_dmz_76,mp_donetsk2,1494.0,98,40,Verdansk
socom1880,18,0,0,0,1,0,0,0,1.0,1.0,275.0,221.0,0.0,0.0,0.0,98.48485,1.0,74.6606334841629,414.0,262556.78,0.0,47.0,112.39819004524888,80.0,,1.0,0.0,775.0,1710.0,0.0,,,,,,0.0,,,,,,,0.0,1,12320101877172411112,2020-06-03T04:59:34+00:00,1591160374.0,br_dmz_76,mp_donetsk2,1050.0,98,36,Verdansk
socom1880,76,0,0,0,1,0,0,0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,3072.0,,,,0.0,,,,0.0,0.0,,0.0,1,10702869515755832694,2020-06-03T04:58:13+00:00,1591160293.0,br_88,mp_donetsk2,1600.0,151,76,Verdansk
socom1880,24,0,0,0,1,0,0,0,27.0,1.5,9194.0,1750.0,10.0,0.0,0.0,91.24311,25.0,315.22285714285715,7908.0,444294.47,18.0,2298.0,271.13142857142856,3520.0,9.0,17.0,16384.0,13892.0,61094.0,0.0,,,,,,0.0,,,,,,,0.0,1,6305658424293891481,2020-06-02T17:56:43+00:00,1591120603.0,br_dmz_76,mp_donetsk2,1656.0,100,40,Verdansk
clayschubiner,15,1,1,0,1,0,0,0,1.0,0.25,1075.0,1014.0,0.0,0.0,0.0,80.645164,1.0,63.6094674556213,260.0,478282.66,4.0,1130.0,15.384615384615385,15.0,,1.0,8866.0,6425.0,15666.0,0.0,,935904.0,,1.0,5.0,0.0,1.0,,,3.0,0.0,2.0,0.0,3,9289213665619119591,2020-06-02T06:42:48+00:00,1591080168.0,br_25,mp_donetsk2,1566.0,147,50,Verdansk
killacure24,15,1,1,0,1,0,0,0,3.0,1.5,7650.0,1013.0,0.0,0.0,0.0,91.935486,3.0,453.1095755182626,1277.0,427335.88,2.0,361.0,75.63672260612044,0.0,1.0,2.0,8866.0,13150.0,23246.0,0.0,,935904.0,,4.0,5.0,0.0,1.0,4.0,,1.0,0.0,8.0,0.0,3,9289213665619119591,2020-06-02T06:42:48+00:00,1591080168.0,br_25,mp_donetsk2,1566.0,147,50,Verdansk
socom1880,15,1,1,0,1,0,0,0,1.0,0.3333333333333333,4950.0,1013.0,0.0,0.0,0.0,94.62366,1.0,293.18854886475816,1122.0,609450.1,3.0,1000.0,66.45607107601185,10.0,,,8866.0,10300.0,19540.0,0.0,,935904.0,,,5.0,0.0,,2.0,,1.0,1.0,12.0,0.0,3,9289213665619119591,2020-06-02T06:42:48+00:00,1591080168.0,br_25,mp_donetsk2,1566.0,147,50,Verdansk
killacure24,12,1,0,0,1,0,0,0,4.0,2.0,4925.0,1204.0,0.0,0.0,0.0,95.51569,4.0,245.43189368770763,948.0,419175.7,2.0,218.0,47.24252491694352,80.0,3.0,1.0,10521.0,8265.0,20889.0,0.0,,1123248.0,,4.0,4.0,0.0,,2.0,,1.0,0.0,6.0,0.0,2,921625285841094620,2020-06-02T06:09:19+00:00,1591078159.0,br_88,mp_donetsk2,1617.0,152,76,Verdansk
socom1880,12,1,0,0,1,0,0,0,1.0,0.3333333333333333,3775.0,1203.0,0.0,0.0,0.0,75.78475,1.0,188.2793017456359,452.0,415775.56,3.0,529.0,22.54364089775561,0.0,1.0,,10521.0,6615.0,17641.0,0.0,,1123248.0,,,4.0,0.0,,1.0,,2.0,0.0,7.0,0.0,2,921625285841094620,2020-06-02T06:09:19+00:00,1591078159.0,br_88,mp_donetsk2,1617.0,152,76,Verdansk
Arturias13,17,1,0,0,1,0,1,0,2.0,1.0,4875.0,991.0,0.0,0.0,0.0,85.65073,2.0,295.1564076690212,605.0,608442.2,2.0,456.0,36.629667003027244,,,,,,,,,,,,,,,,,,,,,3,12263656029753414109,2020-06-01T04:53:35+00:00,1590987215.0,br_25,mp_donetsk2,1581.0,152,52,Verdansk
killacure24,17,1,0,0,1,0,1,0,3.0,1.5,1550.0,991.0,0.0,0.0,0.0,97.886536,2.0,93.84460141271444,538.0,629529.75,2.0,430.0,32.573158425832496,20.0,1.0,,8312.0,2950.0,12172.0,0.0,,905376.0,,2.0,3.0,0.0,,,,0.0,1.0,4.0,0.0,3,12263656029753414109,2020-06-01T04:53:35+00:00,1590987215.0,br_25,mp_donetsk2,1581.0,152,52,Verdansk
socom1880,17,1,0,0,1,0,1,0,0.0,0.0,1000.0,990.0,0.0,0.0,0.0,88.98776,0.0,60.60606060606061,92.0,640093.4,2.0,300.0,5.575757575757576,0.0,,,8312.0,2200.0,10512.0,0.0,,905376.0,,,3.0,0.0,,,,1.0,0.0,7.0,0.0,3,12263656029753414109,2020-06-01T04:53:35+00:00,1590987215.0,br_25,mp_donetsk2,1581.0,152,52,Verdansk
Arturias13,5,1,0,0,1,0,1,0,7.0,3.5,9475.0,1589.0,1.0,0.0,0.0,93.32884,6.0,357.7721837633732,3107.0,436198.6,2.0,778.0,117.31906859660164,,,,,,,,,,,,,,,,,,,,,3,6353217761012621310,2020-06-01T04:25:50+00:00,1590985550.0,br_25,mp_donetsk2,1623.0,150,52,Verdansk
killacure24,5,1,0,0,1,0,1,0,7.0,7.0,7800.0,1589.0,2.0,0.0,0.0,93.32884,5.0,294.5248584015104,2262.0,440202.9,1.0,709.0,85.412208936438,320.0,,4.0,12577.0,10960.0,27327.0,0.0,,1441200.0,,5.0,3.0,0.0,2.0,5.0,,0.0,0.0,11.0,0.0,3,6353217761012621310,2020-06-01T04:25:50+00:00,1590985550.0,br_25,mp_donetsk2,1623.0,150,52,Verdansk
socom1880,5,1,0,0,1,0,1,0,5.0,1.25,5725.0,1588.0,0.0,0.0,0.0,83.89488,5.0,216.30982367758185,1516.0,474662.34,4.0,1987.0,57.27959697732998,295.0,2.0,4.0,12577.0,8485.0,24379.0,0.0,,1441200.0,,2.0,3.0,0.0,,2.0,,2.0,1.0,5.0,0.0,3,6353217761012621310,2020-06-01T04:25:50+00:00,1590985550.0,br_25,mp_donetsk2,1623.0,150,52,Verdansk
Arturias13,18,1,0,0,1,0,1,0,2.0,1.0,2525.0,1123.0,0.0,0.0,0.0,94.230774,2.0,134.90650044523596,1469.0,540073.6,2.0,420.0,78.48619768477293,,,,,,,,,,,,,,,,,,,,,3,18052849749787733749,2020-06-01T04:05:33+00:00,1590984333.0,br_25,mp_donetsk2,1610.0,150,51,Verdansk
killacure24,18,1,0,0,1,0,1,0,2.0,1.0,1775.0,1123.0,0.0,0.0,0.0,75.96153,1.0,94.83526268922529,960.0,494653.5,2.0,429.0,51.291184327693685,125.0,,1.0,8858.0,3725.0,14318.0,0.0,,1045392.0,,1.0,3.0,0.0,,1.0,,0.0,1.0,1.0,0.0,3,18052849749787733749,2020-06-01T04:05:33+00:00,1590984333.0,br_25,mp_donetsk2,1610.0,150,51,Verdansk
socom1880,18,1,0,0,1,0,1,0,1.0,0.5,4150.0,1123.0,0.0,0.0,0.0,67.78847,1.0,221.72751558325913,575.0,317448.6,2.0,342.0,30.721282279608197,100.0,,1.0,8858.0,5325.0,14758.0,0.0,,1045392.0,,1.0,3.0,0.0,,2.0,,1.0,0.0,4.0,0.0,3,18052849749787733749,2020-06-01T04:05:33+00:00,1590984333.0,br_25,mp_donetsk2,1610.0,150,51,Verdansk
socom1880,35,0,0,0,1,0,0,0,18.0,1.0588235294117647,7400.0,1618.0,2.0,0.0,0.0,87.17435,17.0,274.41285537700867,4124.0,624252.44,17.0,1819.0,152.92954264524104,1740.0,13.0,7.0,15635.0,9122.0,48572.0,0.0,,,,,,0.0,,,,,,,0.0,1,12597423844538030772,2020-05-31T18:31:01+00:00,1590949861.0,br_dmz_76,mp_donetsk2,1518.0,99,40,Verdansk
socom1880,36,0,0,0,1,0,0,0,14.0,0.7368421052631579,4475.0,1386.0,4.0,0.0,0.0,80.893684,14.0,193.72294372294374,6242.0,562186.5,19.0,2489.0,270.2164502164502,990.0,3.0,12.0,0.0,4475.0,10330.0,0.0,,,,,,0.0,,,,,,,0.0,1,3757024882009541637,2020-05-29T18:41:18+00:00,1590777678.0,br_dmz_76,mp_donetsk2,1482.0,100,38,Verdansk
socom1880,21,0,0,0,1,0,0,0,19.0,1.1176470588235294,7150.0,1302.0,4.0,0.0,0.0,96.07173,21.0,329.4930875576037,8347.0,426172.6,17.0,2025.0,384.65437788018437,2510.0,5.0,17.0,12239.0,17266.0,32015.0,0.0,,,,,,0.0,,,,,,1.0,0.0,1,7118369897952963191,2020-05-29T04:03:01+00:00,1590724981.0,br_dmz_76,mp_donetsk2,1190.0,99,35,Verdansk
socom1880,14,0,0,0,1,0,0,0,14.0,0.875,4100.0,1231.0,2.0,0.0,0.0,90.27778,15.0,199.83753046303818,5555.0,434088.62,16.0,2034.0,270.7554833468725,1600.0,,14.0,11291.0,5650.0,18541.0,0.0,,,,,,0.0,,,,,,,0.0,1,4928644489227656220,2020-05-29T03:41:52+00:00,1590723712.0,br_dmz_76,mp_donetsk2,1098.0,89,31,Verdansk
socom1880,30,0,0,0,1,0,0,0,17.0,0.8947368421052632,6625.0,1151.0,1.0,0.0,0.0,88.438736,16.0,345.35186794092095,4570.0,344207.03,19.0,2240.0,238.22762814943528,2160.0,11.0,7.0,10583.0,9700.0,22443.0,0.0,,,,,,0.0,,,,,,,0.0,1,14680422017809696035,2020-05-29T02:11:02+00:00,1590718262.0,br_dmz_76,mp_donetsk2,1030.0,101,38,Verdansk
socom1880,24,0,0,0,1,0,0,0,5.0,0.7142857142857143,1200.0,568.0,1.0,0.0,0.0,90.81419,4.0,126.76056338028168,2023.0,299126.34,7.0,920.0,213.69718309859155,60.0,,4.0,0.0,1200.0,1260.0,0.0,,,,,,0.0,,,,,,1.0,0.0,1,16270705307153497357,2020-05-29T01:31:38+00:00,1590715898.0,br_dmz_76,mp_donetsk2,979.0,101,38,Verdansk
socom1880,15,0,0,0,1,0,0,0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,0.0,1,959197162912298379,2020-05-29T00:56:49+00:00,1590713809.0,br_dmz_76,mp_donetsk2,1092.0,100,38,Verdansk
socom1880,21,0,0,0,1,0,0,0,24.0,1.0909090909090908,7775.0,1560.0,3.0,0.0,0.0,83.73871,22.0,299.0384615384615,8714.0,445702.34,22.0,2608.0,335.15384615384613,2740.0,6.0,18.0,15031.0,10947.0,28718.0,0.0,,,,,,0.0,,,,,,1.0,0.0,1,2676949124042395629,2020-05-29T00:28:58+00:00,1590712138.0,br_dmz_76,mp_donetsk2,1461.0,101,39,Verdansk
socom1880,21,0,0,0,1,0,0,0,12.0,1.0,5075.0,980.0,1.0,0.0,0.0,88.16706,12.0,310.7142857142857,3687.0,346274.75,12.0,1495.0,225.73469387755102,1160.0,10.0,3.0,9020.0,5469.0,15649.0,0.0,,,,,,0.0,,,,,,,0.0,1,2269620202087093222,2020-05-27T19:11:40+00:00,1590606700.0,br_dmz_76,mp_donetsk2,879.0,99,37,Verdansk
MarkMadness,35,0,0,1,1,0,1,0,1.0,0.5,600.0,619.0,0.0,0.0,0.0,58.878506,1.0,58.15831987075929,356.0,257922.69,2.0,313.0,34.507269789983845,0.0,,,4540.0,600.0,5140.0,0.0,,533088.0,,,1.0,0.0,1.0,,,0.0,1.0,2.0,0.0,3,4476619319449073713,2020-05-27T04:24:02+00:00,1590553442.0,br_25,mp_donetsk2,1616.0,153,53,Verdansk
Arturias13,35,0,0,1,1,0,1,0,4.0,2.0,1575.0,621.0,0.0,0.0,0.0,98.13084,2.0,152.17391304347828,1929.0,376712.62,2.0,363.0,186.3768115942029,,,,,,,,,,,,,,,,,,,,,3,4476619319449073713,2020-05-27T04:24:02+00:00,1590553442.0,br_25,mp_donetsk2,1616.0,153,53,Verdansk
socom1880,35,0,0,1,1,0,1,0,2.0,1.0,1275.0,621.0,0.0,0.0,0.0,94.392525,1.0,123.18840579710144,386.0,370485.3,2.0,508.0,37.29468599033817,0.0,,1.0,4540.0,1275.0,5815.0,0.0,,533088.0,,1.0,1.0,0.0,,,,0.0,1.0,6.0,0.0,3,4476619319449073713,2020-05-27T04:24:02+00:00,1590553442.0,br_25,mp_donetsk2,1616.0,153,53,Verdansk
bsveum,28,0,0,0,1,0,0,0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,281768.16,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2,14941069001049674200,2020-05-26T22:23:05+00:00,1590531785.0,br_dmz_76,mp_donetsk2,1806.0,100,33,Verdansk
socom1880,28,0,0,0,1,0,0,0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,71.428566,0.0,0.0,108.0,279009.66,0.0,0.0,32.562814070351756,20.0,,,0.0,200.0,220.0,0.0,,,,,,0.0,,,,,,,0.0,2,14941069001049674200,2020-05-26T22:23:05+00:00,1590531785.0,br_dmz_76,mp_donetsk2,1806.0,100,33,Verdansk
socom1880,22,0,0,0,1,0,0,0,5.0,1.25,1375.0,665.0,1.0,0.0,0.0,82.78145,5.0,124.06015037593984,1973.0,169961.14,4.0,461.0,178.01503759398494,280.0,,5.0,0.0,1375.0,1655.0,0.0,,,,,,0.0,,,,,,,0.0,1,17248322805263376338,2020-05-26T22:08:40+00:00,1590530920.0,br_dmz_76,mp_donetsk2,674.0,98,34,Verdansk
socom1880,24,0,0,0,1,0,0,0,1.0,0.3333333333333333,275.0,253.0,0.0,0.0,0.0,88.068184,1.0,65.21739130434783,685.0,160158.34,3.0,332.0,162.4505928853755,0.0,,1.0,0.0,275.0,275.0,0.0,,,,,,0.0,,,,,,,0.0,1,4122746167137022527,2020-05-26T21:25:14+00:00,1590528314.0,br_dmz_76,mp_donetsk2,993.0,100,37,Verdansk
socom1880,16,0,0,0,1,0,0,0,11.0,2.75,4300.0,822.0,5.0,0.0,0.0,86.63029,10.0,313.8686131386861,2858.0,245157.7,4.0,442.0,208.6131386861314,930.0,7.0,4.0,0.0,4500.0,5430.0,0.0,,,,,,0.0,,,,,,,0.0,1,14807987055057035571,2020-05-26T21:05:28+00:00,1590527128.0,br_dmz_76,mp_donetsk2,1618.0,102,40,Verdansk
killacure24,2,1,0,0,1,0,0,0,5.0,2.5,7575.0,1612.0,1.0,0.0,0.0,96.52114,3.0,281.9478908188586,1983.0,619741.0,2.0,613.0,73.80893300248138,50.0,1.0,3.0,13173.0,10875.0,24590.0,0.0,,1482480.0,,3.0,5.0,0.0,2.0,5.0,1.0,0.0,1.0,7.0,0.0,2,3154293415184990645,2020-05-26T03:03:20+00:00,1590462200.0,br_25,mp_donetsk2,1528.0,150,53,Verdansk
socom1880,2,1,0,0,1,0,0,0,4.0,2.0,7375.0,1611.0,0.0,0.0,0.0,93.110504,2.0,274.6741154562384,1159.0,590984.5,2.0,773.0,43.1657355679702,55.0,1.0,1.0,13173.0,10575.0,23923.0,0.0,,1482480.0,,2.0,5.0,0.0,1.0,5.0,,0.0,1.0,6.0,0.0,2,3154293415184990645,2020-05-26T03:03:20+00:00,1590462200.0,br_25,mp_donetsk2,1528.0,150,53,Verdansk
socom1880,27,0,0,0,1,0,0,0,8.0,4.0,2875.0,1034.0,4.0,0.0,0.0,93.54486,8.0,166.82785299806577,2904.0,342666.3,2.0,184.0,168.51063829787233,580.0,3.0,5.0,9562.0,9428.0,19570.0,0.0,,,,,,0.0,,,,,,1.0,0.0,1,11725785338913435144,2020-05-24T20:00:42+00:00,1590350442.0,br_dmz_104,mp_donetsk2,931.0,104,45,Verdansk
socom1880,13,0,0,0,1,0,0,0,16.0,2.0,7050.0,976.0,3.0,0.0,0.0,92.54948,17.0,433.40163934426226,5032.0,352085.62,8.0,962.0,309.344262295082,1660.0,11.0,10.0,8989.0,12008.0,22657.0,0.0,,,,,,0.0,,,,,,1.0,0.0,1,6358810849282844139,2020-05-24T19:43:24+00:00,1590349404.0,br_dmz_104,mp_donetsk2,876.0,105,40,Verdansk
Arturias13,6,0,0,0,1,0,1,0,2.0,2.0,7425.0,1502.0,0.0,0.0,0.0,92.291374,2.0,296.6045272969374,833.0,437151.5,1.0,200.0,33.275632490013315,,,,,,,,,,,,,,,,,,,,,2,18125459860133447066,2020-05-23T08:57:06+00:00,1590224226.0,br_25,mp_donetsk2,1596.0,150,55,Verdansk
socom1880,6,0,0,0,1,0,1,0,3.0,3.0,4125.0,1502.0,0.0,0.0,0.0,85.572845,3.0,164.78029294274302,873.0,426616.47,1.0,425.0,34.87350199733688,55.0,2.0,1.0,12489.0,8175.0,20829.0,0.0,,1418688.0,,3.0,4.0,0.0,,2.0,,0.0,0.0,5.0,0.0,2,18125459860133447066,2020-05-23T08:57:06+00:00,1590224226.0,br_25,mp_donetsk2,1596.0,150,55,Verdansk
Arturias13,21,0,0,0,1,0,1,0,2.0,1.0,1500.0,993.0,0.0,0.0,0.0,68.90849,2.0,90.6344410876133,1214.0,267425.94,2.0,653.0,73.35347432024169,,,,,,,,,,,,,,,,,,,,,3,5326760360680265413,2020-05-23T08:39:28+00:00,1590223168.0,br_25,mp_donetsk2,1585.0,150,53,Verdansk
RogueMachine,21,0,0,0,1,0,1,0,0.0,0.0,1300.0,681.0,0.0,0.0,0.0,80.90615,0.0,114.5374449339207,100.0,320491.56,2.0,300.0,8.81057268722467,,,,,,,,,,,,,,,,,,,,,3,5326760360680265413,2020-05-23T08:39:28+00:00,1590223168.0,br_25,mp_donetsk2,1585.0,150,53,Verdansk
socom1880,21,0,0,0,1,0,1,0,2.0,1.0,1825.0,992.0,0.0,0.0,0.0,93.07605,1.0,110.38306451612902,662.0,419482.03,2.0,517.0,40.04032258064516,10.0,,1.0,8176.0,2325.0,10628.0,0.0,,907680.0,,1.0,3.0,0.0,1.0,,,0.0,1.0,9.0,0.0,3,5326760360680265413,2020-05-23T08:39:28+00:00,1590223168.0,br_25,mp_donetsk2,1585.0,150,53,Verdansk
Arturias13,40,0,0,0,1,0,1,0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,94.82758,0.0,0.0,0.0,293570.03,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3,12239158582397286226,2020-05-23T08:35:41+00:00,1590222941.0,br_74,mp_donetsk2,1644.0,151,57,Verdansk
Backlash808,40,0,0,0,1,0,1,0,0.0,0.0,500.0,421.0,0.0,0.0,0.0,90.0,0.0,71.25890736342042,615.0,369285.5,1.0,100.0,87.64845605700712,,,,,,,,,,,,,,,,,,,,,3,12239158582397286226,2020-05-23T08:35:41+00:00,1590222941.0,br_74,mp_donetsk2,1644.0,151,57,Verdansk
socom1880,40,0,0,0,1,0,1,0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,86.206894,0.0,0.0,0.0,284158.22,0.0,0.0,0.0,0.0,,,388.0,0.0,388.0,0.0,,347040.0,,,,0.0,,,,0.0,0.0,,0.0,3,12239158582397286226,2020-05-23T08:35:41+00:00,1590222941.0,br_74,mp_donetsk2,1644.0,151,57,Verdansk
